wl1,a,b,c,d,e,f,h,g,j
3327.57,-0.006032,0.4602,0.001903,0.7866,0.6452,-7.16E-05,0.5372,0.003709,0.3264
3328.052,-0.005755,0.4605,0.002744,0.7875,0.6458,7.84E-05,0.5374,0.003759,0.3265
3328.534,-0.005556,0.4607,0.003568,0.7885,0.6463,2.42E-04,0.5377,0.003788,0.3266
3329.016,-0.005446,0.4609,0.004315,0.7894,0.6467,4.02E-04,0.538,0.003793,0.3267
3329.498,-0.005454,0.4609,0.004889,0.7901,0.6469,5.48E-04,0.5382,0.003757,0.3268
3329.98,-0.005531,0.4609,0.005271,0.7907,0.647,6.67E-04,0.5385,0.003688,0.3268
3330.462,-0.005626,0.4608,0.00545,0.791,0.647,7.51E-04,0.5387,0.003603,0.3268
3330.945,-0.00569,0.4608,0.00544,0.7911,0.6472,7.96E-04,0.5388,0.003533,0.3268
3331.427,-0.005686,0.4609,0.00529,0.7911,0.6474,8.14E-04,0.5389,0.003506,0.3268
3331.909,-0.005588,0.461,0.005076,0.7911,0.6476,8.36E-04,0.5391,0.003554,0.327
3332.391,-0.005418,0.4612,0.004887,0.791,0.6479,8.86E-04,0.5392,0.003665,0.3271
3332.873,-0.00517,0.4615,0.004816,0.7911,0.6483,0.001006,0.5395,0.003851,0.3274
3333.355,-0.004892,0.4618,0.004887,0.7913,0.6486,0.001186,0.5397,0.004071,0.3277
3333.837,-0.004612,0.4621,0.005081,0.7917,0.649,0.001405,0.5401,0.004305,0.328
3334.319,-0.004384,0.4624,0.00536,0.7921,0.6495,0.001606,0.5404,0.004528,0.3283
3334.801,-0.00422,0.4626,0.00562,0.7925,0.65,0.001742,0.5406,0.004726,0.3286
3335.284,-0.004148,0.4627,0.005782,0.7928,0.6504,0.001771,0.5408,0.004882,0.3288
3335.766,-0.004199,0.4627,0.005748,0.7929,0.6508,0.001652,0.5408,0.004961,0.329
3336.248,-0.004362,0.4626,0.005501,0.7928,0.6509,0.001404,0.5406,0.004949,0.329
3336.73,-0.00467,0.4623,0.004961,0.7924,0.6506,0.001011,0.5403,0.004771,0.3289
3337.212,-0.005044,0.462,0.004277,0.7919,0.65,5.65E-04,0.54,0.004484,0.3287
3337.694,-0.005442,0.4617,0.003528,0.7913,0.6493,1.25E-04,0.5397,0.004099,0.3284
3338.176,-0.005796,0.4613,0.002843,0.7908,0.6485,-2.38E-04,0.5394,0.003688,0.3281
3338.658,-0.006029,0.4612,0.002339,0.7904,0.6479,-4.35E-04,0.5393,0.00333,0.3278
3339.141,-0.006066,0.4612,0.002114,0.7903,0.6477,-3.73E-04,0.5395,0.003115,0.3277
3339.623,-0.005947,0.4613,0.002091,0.7905,0.6478,-1.04E-04,0.5399,0.003036,0.3277
3340.105,-0.005686,0.4616,0.002236,0.7908,0.6482,3.57E-04,0.5404,0.003099,0.3278
3340.587,-0.005368,0.462,0.002453,0.7911,0.6487,8.78E-04,0.5411,0.00325,0.328
3341.069,-0.0051,0.4623,0.002647,0.7915,0.6491,0.001291,0.5416,0.003397,0.3283
3341.551,-0.00493,0.4625,0.002808,0.7918,0.6494,0.001498,0.5419,0.003498,0.3284
3342.033,-0.004879,0.4626,0.00298,0.7921,0.6493,0.001413,0.5419,0.003533,0.3286
3342.515,-0.004895,0.4626,0.003197,0.7925,0.6492,0.001131,0.5418,0.003529,0.3286
3342.997,-0.004927,0.4626,0.003539,0.793,0.6492,7.22E-04,0.5415,0.003529,0.3287
3343.48,-0.004894,0.4627,0.003996,0.7936,0.6495,3.96E-04,0.5412,0.003583,0.3288
3343.962,-0.004759,0.4629,0.004528,0.7943,0.65,2.89E-04,0.5412,0.003715,0.3291
3344.444,-0.004515,0.4632,0.005092,0.795,0.6507,4.69E-04,0.5415,0.003923,0.3293
3344.926,-0.004176,0.4636,0.005675,0.7957,0.6516,9.37E-04,0.5421,0.004184,0.3297
3345.408,-0.003785,0.464,0.006292,0.7965,0.6524,0.001564,0.5428,0.004455,0.33
3345.89,-0.003377,0.4645,0.006973,0.7973,0.6532,0.002223,0.5436,0.004704,0.3304
3346.372,-0.002993,0.4649,0.007721,0.7982,0.6539,0.002781,0.5443,0.004892,0.3306
3346.854,-0.002642,0.4653,0.008501,0.7991,0.6545,0.003213,0.5448,0.00503,0.3308
3347.336,-0.002396,0.4656,0.009176,0.8,0.655,0.003418,0.5451,0.005076,0.331
3347.819,-0.002342,0.4657,0.009501,0.8004,0.6553,0.003353,0.5452,0.005011,0.331
3348.301,-0.00246,0.4656,0.009462,0.8005,0.6554,0.003108,0.5451,0.00487,0.3309
3348.783,-0.00283,0.4653,0.008861,0.8001,0.6551,0.00264,0.5447,0.004634,0.3308
3349.265,-0.003378,0.4648,0.007849,0.7992,0.6546,0.002032,0.5442,0.004348,0.3305
3349.747,-0.004057,0.4641,0.006514,0.7981,0.6539,0.001316,0.5436,0.004041,0.3303
3350.229,-0.004699,0.4635,0.005177,0.7969,0.6532,6.12E-04,0.543,0.003777,0.3301
3350.711,-0.005197,0.4631,0.004066,0.796,0.6526,1.09E-05,0.5425,0.003581,0.33
3351.193,-0.005481,0.4628,0.003297,0.7955,0.6522,-4.23E-04,0.5422,0.003466,0.33
3351.676,-0.005449,0.4629,0.003011,0.7954,0.6523,-5.70E-04,0.5421,0.003455,0.33
3352.158,-0.005152,0.4632,0.003113,0.7958,0.6526,-4.22E-04,0.5424,0.003521,0.3302
3352.64,-0.004738,0.4637,0.003371,0.7963,0.6532,-8.97E-05,0.5428,0.003621,0.3304
3353.122,-0.004295,0.4642,0.003659,0.7968,0.6538,3.38E-04,0.5434,0.00373,0.3306
3353.604,-0.003907,0.4646,0.003896,0.7973,0.6544,8.18E-04,0.544,0.003838,0.3307
3354.086,-0.003654,0.4649,0.004036,0.7977,0.6549,0.001249,0.5445,0.003927,0.3309
3354.568,-0.003542,0.4651,0.004134,0.798,0.6555,0.001591,0.545,0.003992,0.3311
3355.05,-0.003529,0.4651,0.004284,0.7984,0.6559,0.001857,0.5453,0.004034,0.3312
3355.532,-0.003542,0.4652,0.004571,0.799,0.6564,0.002086,0.5457,0.004058,0.3313
3356.015,-0.003512,0.4652,0.004988,0.7996,0.6568,0.002326,0.546,0.004078,0.3314
3356.497,-0.003381,0.4654,0.005502,0.8004,0.6571,0.002589,0.5464,0.004101,0.3315
3356.979,-0.003149,0.4657,0.00598,0.8011,0.6572,0.002853,0.5468,0.004134,0.3316
3357.461,-0.002857,0.466,0.006296,0.8017,0.6573,0.003065,0.5471,0.004172,0.3317
3357.943,-0.002569,0.4663,0.006365,0.802,0.6571,0.003177,0.5473,0.004203,0.3318
3358.425,-0.002377,0.4666,0.006078,0.8019,0.6569,0.003108,0.5474,0.004205,0.3319
3358.907,-0.00235,0.4666,0.005486,0.8016,0.6566,0.002851,0.5472,0.004166,0.3319
3359.389,-0.002498,0.4665,0.004724,0.8011,0.6562,0.002451,0.5469,0.00409,0.3319
3359.872,-0.002769,0.4663,0.003982,0.8006,0.656,0.001999,0.5466,0.004007,0.3319
3360.354,-0.003068,0.4661,0.003388,0.8003,0.6559,0.001583,0.5463,0.003948,0.3319
3360.836,-0.003311,0.4659,0.00306,0.8002,0.6559,0.001289,0.5461,0.003946,0.332
3361.318,-0.003375,0.4658,0.003099,0.8005,0.6563,0.00123,0.5461,0.004039,0.3322
3361.8,-0.003273,0.466,0.003364,0.801,0.6568,0.001361,0.5464,0.004197,0.3324
3362.282,-0.002996,0.4663,0.003806,0.8017,0.6577,0.0017,0.5468,0.004393,0.3327
3362.764,-0.002645,0.4667,0.004268,0.8024,0.6586,0.002153,0.5474,0.004559,0.333
3363.246,-0.00231,0.4671,0.00467,0.803,0.6595,0.002617,0.548,0.004674,0.3331
3363.728,-0.002105,0.4673,0.004908,0.8035,0.6603,0.002977,0.5484,0.004666,0.3332
3364.211,-0.00203,0.4674,0.005021,0.8039,0.6607,0.003198,0.5488,0.004579,0.3332
3364.693,-0.002102,0.4674,0.005008,0.8041,0.6608,0.003238,0.5489,0.004424,0.3331
3365.175,-0.002301,0.4673,0.004876,0.8042,0.6606,0.003101,0.5489,0.004241,0.333
3365.657,-0.00256,0.467,0.004674,0.8043,0.6602,0.002875,0.5488,0.004063,0.3329
3366.139,-0.002878,0.4668,0.004345,0.8042,0.6596,0.002572,0.5486,0.003898,0.3328
3366.621,-0.003226,0.4665,0.003864,0.804,0.6591,0.002232,0.5484,0.003741,0.3328
3367.103,-0.00359,0.4661,0.00322,0.8036,0.6586,0.001865,0.5481,0.003577,0.3327
3367.585,-0.003924,0.4659,0.00233,0.8029,0.6581,0.001451,0.5478,0.003403,0.3326
3368.068,-0.004215,0.4656,0.001321,0.8022,0.6577,0.001007,0.5475,0.003222,0.3325
3368.55,-0.004392,0.4655,2.68E-04,0.8014,0.6575,5.71E-04,0.5471,0.003069,0.3324
3369.032,-0.004402,0.4655,-5.88E-04,0.8008,0.6574,2.56E-04,0.5469,0.003,0.3324
3369.514,-0.004312,0.4656,-0.00122,0.8004,0.6574,6.65E-05,0.5469,0.003001,0.3325
3369.996,-0.004079,0.4659,-0.001352,0.8005,0.6577,1.52E-04,0.5471,0.003133,0.3327
3370.478,-0.003767,0.4663,-0.001013,0.8011,0.6583,4.77E-04,0.5475,0.003365,0.333
3370.96,-0.003423,0.4667,-3.16E-04,0.8021,0.6591,9.63E-04,0.5481,0.003659,0.3334
3371.442,-0.003069,0.4671,6.80E-04,0.8033,0.66,0.001545,0.5488,0.003988,0.3338
3371.924,-0.002729,0.4674,0.001818,0.8047,0.661,0.002107,0.5495,0.004305,0.3342
3372.407,-0.002421,0.4678,0.002905,0.806,0.662,0.002553,0.55,0.004568,0.3345
3372.889,-0.002154,0.4681,0.003826,0.8072,0.6627,0.002866,0.5504,0.004755,0.3348
3373.371,-0.001944,0.4684,0.004531,0.8082,0.6632,0.003081,0.5508,0.004858,0.335
3373.853,-0.001791,0.4685,0.005062,0.8089,0.6635,0.003266,0.5511,0.004896,0.3351
3374.335,-0.001702,0.4687,0.005425,0.8096,0.6637,0.003464,0.5514,0.004877,0.3352
3374.817,-0.001662,0.4688,0.005607,0.81,0.6637,0.003688,0.5517,0.004823,0.3352
3375.299,-0.001626,0.4688,0.005704,0.8103,0.6636,0.003924,0.552,0.004774,0.3352
3375.781,-0.001563,0.4689,0.005637,0.8105,0.6636,0.004118,0.5524,0.004744,0.3353
3376.264,-0.001451,0.4691,0.005429,0.8106,0.6636,0.004237,0.5526,0.004739,0.3353
3376.746,-0.001286,0.4693,0.005037,0.8104,0.6636,0.004238,0.5527,0.004749,0.3354
3377.228,-0.001108,0.4695,0.00442,0.8101,0.6637,0.004074,0.5526,0.004736,0.3355
3377.71,-9.73E-04,0.4697,0.003649,0.8096,0.6638,0.003788,0.5525,0.00467,0.3355
3378.192,-9.39E-04,0.4698,0.002769,0.8089,0.6638,0.0034,0.5522,0.004526,0.3354
3378.674,-0.001018,0.4698,0.00186,0.8083,0.6638,0.00296,0.5519,0.004318,0.3353
3379.156,-0.001253,0.4696,0.001038,0.8077,0.6637,0.002508,0.5515,0.004065,0.3351
3379.638,-0.001606,0.4693,4.51E-04,0.8074,0.6635,0.002123,0.5512,0.003844,0.335
3380.12,-0.001988,0.4689,6.58E-05,0.8072,0.6634,0.001815,0.551,0.00369,0.3349
3380.603,-0.002339,0.4686,-7.29E-05,0.8074,0.6632,0.001626,0.551,0.003645,0.335
3381.085,-0.002603,0.4684,-8.19E-05,0.8076,0.6632,0.00153,0.551,0.003682,0.3351
3381.567,-0.002739,0.4683,-5.13E-05,0.8079,0.6633,0.001514,0.5511,0.00376,0.3352
3382.049,-0.002742,0.4683,-5.65E-05,0.8081,0.6634,0.00155,0.5512,0.003825,0.3354
3382.531,-0.002639,0.4685,-1.05E-04,0.8084,0.6637,0.001613,0.5514,0.003846,0.3355
3383.013,-0.002467,0.4687,-1.70E-04,0.8085,0.6641,0.001689,0.5516,0.003824,0.3355
3383.495,-0.002234,0.469,-1.56E-04,0.8088,0.6645,0.001813,0.5518,0.003767,0.3355
3383.977,-0.00202,0.4692,-4.32E-05,0.8092,0.6649,0.001977,0.5521,0.003724,0.3356
3384.459,-0.001864,0.4694,1.39E-04,0.8096,0.6654,0.002194,0.5524,0.00372,0.3357
3384.942,-0.001778,0.4696,3.29E-04,0.8101,0.6658,0.002463,0.5528,0.003756,0.3358
3385.424,-0.001771,0.4696,4.74E-04,0.8105,0.6663,0.002789,0.5533,0.003825,0.3359
3385.906,-0.001815,0.4696,5.77E-04,0.8108,0.6667,0.003164,0.5537,0.003912,0.3361
3386.388,-0.001861,0.4696,6.99E-04,0.8112,0.6673,0.003565,0.5542,0.004002,0.3363
3386.87,-0.001844,0.4697,9.98E-04,0.8118,0.6678,0.003962,0.5548,0.00411,0.3364
3387.352,-0.001722,0.4698,0.001558,0.8126,0.6683,0.004309,0.5552,0.004254,0.3367
3387.834,-0.00151,0.4701,0.002341,0.8136,0.6688,0.004609,0.5556,0.004439,0.3369
3388.316,-0.001214,0.4704,0.003144,0.8147,0.669,0.004706,0.5558,0.004665,0.3372
3388.799,-9.37E-04,0.4707,0.00368,0.8155,0.669,0.004647,0.5559,0.004879,0.3375
3389.281,-7.50E-04,0.471,0.003689,0.8157,0.6686,0.0044,0.5558,0.005028,0.3378
3389.763,-7.45E-04,0.471,0.002949,0.8153,0.668,0.003946,0.5554,0.005043,0.3379
3390.245,-9.35E-04,0.4709,0.001611,0.8142,0.6671,0.00335,0.5549,0.004914,0.3378
3390.727,-0.001313,0.4705,-6.18E-05,0.8128,0.6662,0.002681,0.5544,0.00465,0.3376
3391.209,-0.001776,0.4701,-0.001673,0.8114,0.6654,0.002033,0.5538,0.004333,0.3374
3391.691,-0.002245,0.4697,-0.002898,0.8104,0.6648,0.001507,0.5534,0.004019,0.3371
3392.173,-0.002624,0.4694,-0.003601,0.81,0.6645,0.00116,0.5532,0.003763,0.337
3392.655,-0.002801,0.4692,-0.003685,0.8102,0.6646,0.001087,0.5532,0.003612,0.3369
3393.138,-0.002773,0.4693,-0.003408,0.8107,0.665,0.00124,0.5535,0.003545,0.3369
3393.62,-0.002562,0.4696,-0.002977,0.8114,0.6655,0.001574,0.5539,0.003533,0.337
3394.102,-0.002187,0.47,-0.002548,0.8121,0.6663,0.002063,0.5545,0.003562,0.3371
3394.584,-0.001757,0.4704,-0.002223,0.8127,0.6671,0.002601,0.5552,0.003606,0.3372
3395.066,-0.001364,0.4709,-0.001937,0.8132,0.668,0.003124,0.5558,0.003685,0.3374
3395.548,-0.001043,0.4713,-0.001594,0.8138,0.6689,0.003609,0.5564,0.003797,0.3376
3396.03,-8.44E-04,0.4715,-0.001044,0.8146,0.6698,0.004009,0.5569,0.00398,0.3378
3396.512,-7.14E-04,0.4717,-3.19E-04,0.8156,0.6706,0.004343,0.5574,0.004206,0.3381
3396.995,-6.41E-04,0.4718,4.50E-04,0.8166,0.6712,0.004536,0.5577,0.004432,0.3384
3397.477,-5.79E-04,0.4719,0.001081,0.8175,0.6717,0.004598,0.5579,0.004605,0.3387
3397.959,-5.40E-04,0.472,0.001316,0.818,0.6718,0.004448,0.5578,0.00466,0.3388
3398.441,-5.53E-04,0.472,0.001029,0.818,0.6717,0.004075,0.5576,0.004574,0.3388
3398.923,-6.50E-04,0.4719,2.41E-04,0.8175,0.6713,0.003508,0.5571,0.004365,0.3387
3399.405,-8.58E-04,0.4718,-9.37E-04,0.8166,0.6707,0.002805,0.5565,0.004076,0.3385
3399.887,-0.001181,0.4715,-0.002281,0.8155,0.67,0.002073,0.5559,0.003774,0.3383
3400.369,-0.00155,0.4712,-0.003487,0.8145,0.6693,0.001445,0.5554,0.003533,0.3381
3400.851,-0.001899,0.4709,-0.004394,0.8139,0.6687,9.91E-04,0.555,0.003383,0.338
3401.334,-0.002162,0.4707,-0.004894,0.8136,0.6681,7.65E-04,0.5549,0.003347,0.3381
3401.816,-0.002222,0.4706,-0.004841,0.814,0.6678,8.59E-04,0.5551,0.003449,0.3382
3402.298,-0.002124,0.4708,-0.004508,0.8145,0.6678,0.001124,0.5555,0.003614,0.3385
3402.78,-0.001883,0.4711,-0.004017,0.8153,0.6679,0.001503,0.556,0.003804,0.3388
3403.262,-0.001563,0.4714,-0.003506,0.8161,0.6681,0.001917,0.5565,0.003977,0.339
3403.744,-0.001198,0.4718,-0.00304,0.8168,0.6686,0.002332,0.5571,0.0041,0.3392
3404.226,-8.38E-04,0.4722,-0.00265,0.8175,0.6693,0.002732,0.5576,0.004144,0.3393
3404.708,-5.00E-04,0.4726,-0.002275,0.8181,0.6702,0.00313,0.5581,0.004153,0.3394
3405.191,-1.95E-04,0.473,-0.001949,0.8187,0.6712,0.003535,0.5586,0.004135,0.3395
3405.673,9.51E-05,0.4733,-0.001654,0.8192,0.6722,0.003951,0.5591,0.00412,0.3396
3406.155,3.16E-04,0.4736,-0.001621,0.8195,0.6732,0.004299,0.5596,0.004122,0.3396
3406.637,4.46E-04,0.4737,-0.001942,0.8195,0.6739,0.004517,0.5599,0.004141,0.3397
3407.119,5.05E-04,0.4738,-0.002533,0.8191,0.6744,0.004622,0.5601,0.004163,0.3398
3407.601,4.45E-04,0.4738,-0.003415,0.8185,0.6745,0.004564,0.5602,0.004176,0.3399
3408.083,2.92E-04,0.4737,-0.004332,0.8179,0.6743,0.00441,0.5602,0.004176,0.34
3408.565,7.87E-05,0.4735,-0.004996,0.8175,0.674,0.004233,0.5601,0.004166,0.3401
3409.047,-1.53E-04,0.4734,-0.005274,0.8175,0.6737,0.004088,0.5601,0.004156,0.3402
3409.53,-3.87E-04,0.4732,-0.005103,0.8179,0.6736,0.003966,0.56,0.004147,0.3402
3410.012,-6.17E-04,0.473,-0.004659,0.8186,0.6735,0.003836,0.56,0.004134,0.3403
3410.494,-8.52E-04,0.4728,-0.004162,0.8194,0.6734,0.003577,0.5599,0.004078,0.3403
3410.976,-0.001097,0.4726,-0.00393,0.8199,0.6732,0.003166,0.5596,0.003966,0.3403
3411.458,-0.00135,0.4724,-0.004067,0.82,0.6729,0.002618,0.5592,0.003794,0.3402
3411.94,-0.001587,0.4722,-0.004653,0.8197,0.6725,0.001984,0.5586,0.003557,0.34
3412.422,-0.001767,0.4721,-0.005534,0.8191,0.672,0.001407,0.5582,0.003289,0.3398
3412.904,-0.001844,0.472,-0.006458,0.8184,0.6717,0.001042,0.5579,0.003042,0.3397
3413.386,-0.001803,0.4721,-0.007203,0.8179,0.6716,9.68E-04,0.558,0.002859,0.3396
3413.869,-0.001622,0.4723,-0.007599,0.8178,0.6718,0.001251,0.5584,0.002794,0.3396
3414.351,-0.00135,0.4726,-0.007702,0.8179,0.6722,0.001761,0.559,0.002841,0.3397
3414.833,-0.00101,0.473,-0.00756,0.8184,0.6728,0.002413,0.5597,0.003003,0.34
3415.315,-6.21E-04,0.4735,-0.007215,0.819,0.6734,0.003085,0.5605,0.003283,0.3403
3415.797,-2.23E-04,0.4739,-0.00675,0.8197,0.674,0.003645,0.5612,0.003635,0.3408
3416.279,1.43E-04,0.4743,-0.00619,0.8205,0.6746,0.003991,0.5617,0.003993,0.3412
3416.761,4.44E-04,0.4747,-0.00558,0.8214,0.6751,0.004137,0.5619,0.004285,0.3416
3417.243,6.63E-04,0.4749,-0.004949,0.8223,0.6755,0.004132,0.562,0.004477,0.3418
3417.726,7.07E-04,0.475,-0.004422,0.8231,0.6758,0.003964,0.562,0.004463,0.3419
3418.208,5.99E-04,0.4749,-0.004099,0.8237,0.676,0.003734,0.5619,0.004281,0.3418
3418.69,3.50E-04,0.4747,-0.004076,0.824,0.6761,0.003476,0.5617,0.003959,0.3416
3419.172,5.28E-06,0.4744,-0.004371,0.8239,0.6761,0.003216,0.5616,0.003556,0.3412
3419.654,-3.84E-04,0.4741,-0.004994,0.8236,0.6759,0.002965,0.5614,0.003133,0.3409
3420.136,-6.86E-04,0.4738,-0.005855,0.823,0.6757,0.002763,0.5613,0.002838,0.3407
3420.618,-8.86E-04,0.4737,-0.006672,0.8224,0.6757,0.002592,0.5613,0.002657,0.3406
3421.1,-9.37E-04,0.4737,-0.007316,0.8221,0.6758,0.00248,0.5613,0.002643,0.3406
3421.582,-8.23E-04,0.4738,-0.007587,0.8221,0.6761,0.002472,0.5614,0.002826,0.3409
3422.065,-6.46E-04,0.474,-0.007596,0.8223,0.6766,0.002539,0.5616,0.003102,0.3413
3422.547,-4.48E-04,0.4743,-0.007387,0.8228,0.6772,0.002707,0.5619,0.00344,0.3417
3423.029,-2.77E-04,0.4745,-0.007156,0.8233,0.6778,0.002927,0.5622,0.003766,0.3421
3423.511,-1.54E-04,0.4747,-0.007034,0.8237,0.6782,0.003185,0.5626,0.004005,0.3424
3423.993,-6.84E-05,0.4748,-0.007087,0.8239,0.6784,0.003422,0.5629,0.004105,0.3426
3424.475,4.95E-07,0.4749,-0.007247,0.824,0.6786,0.00362,0.5632,0.004091,0.3427
3424.957,4.86E-05,0.475,-0.007471,0.8241,0.6786,0.003747,0.5635,0.003941,0.3426
3425.439,6.68E-05,0.4751,-0.00767,0.8241,0.6785,0.003787,0.5636,0.003683,0.3424
3425.922,4.72E-05,0.4751,-0.007777,0.8243,0.6784,0.00375,0.5637,0.003384,0.3422
3426.404,-2.09E-05,0.4751,-0.007765,0.8246,0.6783,0.003655,0.5637,0.00312,0.342
3426.886,-1.21E-04,0.475,-0.007697,0.8249,0.6782,0.003548,0.5637,0.002951,0.3419
3427.368,-2.33E-04,0.4749,-0.007666,0.8252,0.678,0.003459,0.5637,0.002888,0.3419
3427.85,-3.38E-04,0.4749,-0.007777,0.8254,0.6779,0.003392,0.5638,0.002913,0.342
3428.332,-4.21E-04,0.4748,-0.008094,0.8253,0.6778,0.003324,0.5638,0.002977,0.3422
3428.814,-4.63E-04,0.4748,-0.008575,0.8251,0.6778,0.003223,0.5639,0.003031,0.3423
3429.296,-4.61E-04,0.4749,-0.009091,0.8249,0.6778,0.003077,0.5638,0.003054,0.3424
3429.778,-3.74E-04,0.475,-0.009428,0.8248,0.678,0.002916,0.5638,0.003048,0.3425
3430.261,-2.21E-04,0.4752,-0.009519,0.8249,0.6783,0.002792,0.5638,0.003041,0.3426
3430.743,1.09E-05,0.4755,-0.009249,0.8254,0.6789,0.002783,0.5639,0.003057,0.3427
3431.225,2.93E-04,0.4758,-0.008613,0.8262,0.6796,0.002975,0.5642,0.00311,0.3428
3431.707,5.73E-04,0.4761,-0.007834,0.8271,0.6804,0.003305,0.5646,0.003184,0.343
3432.189,7.81E-04,0.4764,-0.007047,0.828,0.6813,0.003758,0.5652,0.003251,0.3431
3432.671,8.69E-04,0.4765,-0.006462,0.8287,0.682,0.00419,0.5657,0.003281,0.3432
3433.153,8.20E-04,0.4765,-0.006186,0.8291,0.6825,0.004465,0.5661,0.003258,0.3433
3433.635,6.58E-04,0.4764,-0.006228,0.8292,0.6825,0.004464,0.5662,0.003192,0.3433
3434.118,4.66E-04,0.4763,-0.006446,0.8292,0.6823,0.004236,0.5661,0.003117,0.3433
3434.6,2.86E-04,0.4761,-0.006771,0.829,0.6818,0.003838,0.5658,0.003055,0.3433
3435.082,1.50E-04,0.476,-0.007198,0.8287,0.6813,0.003332,0.5655,0.003017,0.3433
3435.564,5.27E-05,0.476,-0.007707,0.8283,0.6807,0.00283,0.5651,0.003,0.3434
3436.046,-3.54E-05,0.4759,-0.00833,0.8278,0.6803,0.00242,0.5648,0.002993,0.3435
3436.528,-1.49E-04,0.4759,-0.00903,0.8273,0.68,0.002139,0.5646,0.002985,0.3436
3437.01,-3.06E-04,0.4757,-0.009734,0.8267,0.6799,0.002015,0.5646,0.002979,0.3436
3437.492,-4.74E-04,0.4756,-0.01018,0.8264,0.6801,0.002119,0.5648,0.002998,0.3437
3437.974,-5.90E-04,0.4756,-0.01024,0.8265,0.6804,0.002388,0.5652,0.003054,0.3439
3438.457,-6.05E-04,0.4756,-0.009868,0.827,0.6809,0.002769,0.5657,0.003148,0.344
3438.939,-4.59E-04,0.4758,-0.009027,0.828,0.6816,0.003211,0.5663,0.003274,0.3443
3439.421,-1.91E-04,0.4761,-0.007938,0.8292,0.6824,0.003635,0.5668,0.003407,0.3445
3439.903,1.93E-04,0.4765,-0.006771,0.8305,0.6831,0.003914,0.5672,0.003506,0.3446
3440.385,5.83E-04,0.4769,-0.005794,0.8316,0.6838,0.004015,0.5674,0.003553,0.3448
3440.867,9.07E-04,0.4773,-0.005171,0.8324,0.6842,0.003921,0.5674,0.003538,0.3448
3441.349,0.001141,0.4776,-0.004893,0.8328,0.6844,0.003693,0.5673,0.003481,0.3449
3441.831,0.001259,0.4778,-0.005041,0.8328,0.6844,0.00339,0.5671,0.003401,0.3449
3442.313,0.001319,0.4779,-0.005454,0.8325,0.6842,0.003151,0.567,0.003339,0.3449
3442.796,0.001388,0.478,-0.005937,0.8322,0.684,0.003017,0.567,0.003309,0.3449
3443.278,0.001469,0.4781,-0.006457,0.8318,0.6839,0.00304,0.5671,0.003301,0.345
3443.76,0.00155,0.4782,-0.006945,0.8315,0.6837,0.003136,0.5673,0.003283,0.3451
3444.242,0.001552,0.4783,-0.007414,0.8312,0.6836,0.003244,0.5676,0.003214,0.3451
3444.724,0.001314,0.4781,-0.007857,0.8309,0.6834,0.003227,0.5677,0.003034,0.345
3445.206,8.95E-04,0.4777,-0.008286,0.8306,0.6832,0.003084,0.5676,0.002789,0.3448
3445.688,2.74E-04,0.4771,-0.008652,0.8303,0.683,0.002799,0.5675,0.002499,0.3446
3446.17,-4.28E-04,0.4765,-0.008868,0.8303,0.683,0.002445,0.5672,0.002243,0.3444
3446.653,-0.001018,0.4759,-0.008875,0.8304,0.6832,0.002151,0.567,0.002102,0.3444
3447.135,-0.001345,0.4756,-0.008666,0.8307,0.6836,0.00202,0.567,0.002114,0.3445
3447.617,-0.001385,0.4756,-0.008302,0.8313,0.6842,0.002074,0.5672,0.00226,0.3447
3448.099,-0.001078,0.476,-0.007819,0.8319,0.685,0.002354,0.5676,0.002539,0.3451
3448.581,-5.89E-04,0.4765,-0.007333,0.8325,0.6857,0.002757,0.5681,0.002865,0.3455
3449.063,-6.05E-05,0.4771,-0.006909,0.8331,0.6864,0.003192,0.5687,0.003178,0.3459
3449.545,3.79E-04,0.4776,-0.006557,0.8336,0.6869,0.003575,0.5692,0.003441,0.3462
3450.027,6.51E-04,0.4779,-0.006269,0.834,0.6873,0.00385,0.5695,0.003637,0.3465
3450.509,7.48E-04,0.478,-0.006009,0.8344,0.6877,0.004007,0.5698,0.003771,0.3467
3450.992,7.38E-04,0.4781,-0.005758,0.8348,0.688,0.004081,0.57,0.00386,0.3469
3451.474,7.03E-04,0.4781,-0.005523,0.8352,0.6884,0.004123,0.5702,0.003921,0.347
3451.956,6.78E-04,0.4781,-0.005327,0.8355,0.6887,0.004155,0.5703,0.003947,0.3471
3452.438,6.76E-04,0.4781,-0.00519,0.8358,0.6889,0.004179,0.5705,0.003929,0.3472
3452.92,6.84E-04,0.4782,-0.005093,0.836,0.6889,0.004192,0.5706,0.003879,0.3472
3453.402,6.86E-04,0.4782,-0.005026,0.8362,0.6887,0.004151,0.5707,0.003782,0.3472
3453.884,6.79E-04,0.4783,-0.004948,0.8364,0.6883,0.004057,0.5707,0.003669,0.3472
3454.366,6.75E-04,0.4783,-0.004842,0.8367,0.688,0.003916,0.5707,0.003552,0.3471
3454.849,7.07E-04,0.4784,-0.004682,0.837,0.6877,0.003769,0.5706,0.003448,0.3471
3455.331,8.08E-04,0.4785,-0.004456,0.8374,0.6876,0.003689,0.5707,0.003372,0.3471
3455.813,9.68E-04,0.4787,-0.004166,0.8378,0.6876,0.003706,0.5708,0.003323,0.3471
3456.295,0.001173,0.479,-0.003828,0.8383,0.6878,0.00385,0.5711,0.003297,0.3472
